TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AnalysisSymbol,AppType,AppVersion,Applications_Application,AttachedFiles,Binary,Bucket,BucketType,CACertIdentifier,CACommonName,CabGuid,CabId,Component,Context,DCName,DCSpecifier,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,DisplayName,Error,ErrorCode,ErrorMsg,ErrorString,Event,EventName,FullPath,HashedBucket,LDAPPath,Library,MethodName,Namespace,P1,P10,P2,P3,P4,P5,P6,P7,P8,P9,Pid,PolicyModuleDescription,Reason,RebootReasons,Rechecking,ReportId,ReportStatus,Response,RmSessionId,ServerID,ServerURL,Status,StorePath,TSSessionId,UTCStartTime,Version,Win32Error,attributes_Name,attributes_xmlns,binaryData,binaryDataSize,nApplications,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2026-04-06T08:54:16.115424Z,"{'#attributes': {'Qualifiers': 0}, '#text': 258}",DC01,VMUpgradeHelper,Application,859,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:54:16.856919Z,"{'#attributes': {'Qualifiers': 0}, '#text': 271}",DC01,VMUpgradeHelper,Application,860,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:54:43.188883Z,63,DC01,HgsClientWmi,Application,861,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,root\Microsoft\Windows\Hgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://manifests.microsoft.com/win/2006/windows/WMI,,,,,,,,,,,,,,,
2026-04-06T08:54:43.192948Z,63,DC01,HgsClientWmi,Application,862,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,root\Microsoft\Windows\Hgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://manifests.microsoft.com/win/2006/windows/WMI,,,,,,,,,,,,,,,
2026-04-06T08:54:43.196719Z,63,DC01,HgsClientWmi,Application,863,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,root\Microsoft\Windows\Hgs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://manifests.microsoft.com/win/2006/windows/WMI,,,,,,,,,,,,,,,
2026-04-06T08:54:54.764183Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6003}",DC01,Microsoft-Windows-Winlogon,Application,864,4,,,,,,D9060000,,,,,,,,,,,NTDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:55:58.074470Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6003}",DC01,Microsoft-Windows-Winlogon,Application,865,4,,,,,,D9060000,,,,,,,,,,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:55:58.539156Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01,Microsoft-Windows-Winlogon,Application,866,4,,,,,,D9060000,,,,,,,,,,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:08.638133Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 900}",DC01,Microsoft-Windows-Security-SPP,Application,867,4,,,,,,,,,,,,,,,,,<explicit>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.060328Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01,Microsoft-Windows-Security-SPP,Application,868,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.250766Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1066}",DC01,Microsoft-Windows-Security-SPP,Application,869,4,,,,,,,,,,,,,,,,,"C:\WINDOWS\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.567457Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16389}",DC01,Microsoft-Windows-Security-SPP,Application,870,4,,,,,,,,,,,,,,,,,0xC004D30B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.817176Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1034}",DC01,Microsoft-Windows-Security-SPP,Application,871,4,,,,,,,,,,,,,,,,,,AAD-AddDeviceJoinUserToAdminGroup-Policy,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.818256Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1034}",DC01,Microsoft-Windows-Security-SPP,Application,872,4,,,,,,,,,,,,,,,,,,Security-SPP-WriteWauMarker,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.820225Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1033}",DC01,Microsoft-Windows-Security-SPP,Application,873,4,,,,,,,,,,,,,,,,,,(Security-SPP-Reserved-EnableNotificationMode) ,55c92734-d682-4d71-983e-d6ec3f16059f,10d661ba-f2e3-445c-8e92-200e1e05e9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.852188Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1003}",DC01,Microsoft-Windows-Security-SPP,Application,874,4,,,,,,,,,,,,,,,,,,55c92734-d682-4d71-983e-d6ec3f16059f,"
1: 0b646350-5349-4013-b1be-4100d1a7fa38, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 10d661ba-f2e3-445c-8e92-200e1e05e9e1, 1, 0 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/hwid/4.0 0x00000000 0)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 )]
3: 2033816d-9d16-44bb-8f08-412ff45f38bf, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 653ae55c-1d53-427b-be51-15bc1841fca7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
5: 66c20db7-ff1e-4f87-a915-4e03715da35f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 6bad0243-1c35-46b2-b8e6-7a853e37413f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 82fcf64d-f9dd-4411-9c79-f2eed16d4eb8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 84e331f6-4279-48c4-ab10-b75139181351, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 9e232465-2ade-4a33-a277-702010a84adb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: a1da5f8f-7553-42c5-b0b4-6f27c4d74240, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: a2004bef-6ff1-48f9-8328-41ce1cd5ee79, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: c052f164-cdf6-409a-a0cb-853ba0f0f55a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: e5b79126-7250-4d27-ad42-0eeb23db5771, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: f15a5790-90b7-4674-8fd4-e187ba426ad2, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.854625Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 20492}",DC01,Microsoft-Windows-Security-SPP,Application,875,4,,,,,,,,,,,,,,,,,0xC004D30B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.880088Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16398}",DC01,Microsoft-Windows-Security-SPP,Application,876,2,,,,,,,,,,,,,,,,,,0x80070490,No grace timer found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:09.894539Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 902}",DC01,Microsoft-Windows-Security-SPP,Application,877,0,,,,,,,,,,,,,,,,,10.0.26100.32522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:40.004093Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",DC01,Microsoft-Windows-Security-SPP,Application,878,4,,,,,,,,,,,,,,,,,,2126-03-13T08:56:39Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:56:40.017921Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 903}",DC01,Microsoft-Windows-Security-SPP,Application,879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:57:17.679610Z,"{'#attributes': {'Qualifiers': 0}, '#text': 8224}",DC01,VSS,Application,880,4,,,,,,2D20436F64653A2020434F525356434330303030303737322D2043616C6C3A2020434F525356434330303030303735342D205049443A202030303030333930342D205449443A202030303030333338382D20434D443A2020433A5C57494E444F57535C73797374656D33325C76737376632E6578652020202D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:58:24.095940Z,1001,DC01,Microsoft-Windows-LoadPerf,Application,881,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,7A400000C4020000,8,,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-04-06T08:58:24.175505Z,1000,DC01,Microsoft-Windows-LoadPerf,Application,882,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,7C4000004C410000,8,,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-04-06T08:59:19.438296Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1500}",DC01,SceCli,Application,883,4,,,,,,,,,,,,,,,,,C:\WINDOWS\security\templates\DC security.inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:59:39.189163Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01,Microsoft-Windows-Winlogon,Application,884,4,,,,,,D9060000,,,,,,,,,,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:59:40.490549Z,"{'#attributes': {'Qualifiers': 0}, '#text': 260}",DC01,VMUpgradeHelper,Application,885,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:59:40.490983Z,"{'#attributes': {'Qualifiers': 0}, '#text': 272}",DC01,VMUpgradeHelper,Application,886,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:59:40.499741Z,"{'#attributes': {'Qualifiers': 0}, '#text': 108}",DC01,VMTools,Application,887,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:59:40.652609Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4111}",DC01,Microsoft-Windows-MSDTC,Application,888,4,,,,,,4D005300440054004300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T08:59:40.647675Z,1532,DC01,Microsoft-Windows-User Profiles Service,Application,889,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:00:08.865189Z,5615,DC01.darkzero.htb,Microsoft-Windows-WMI,Application,890,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:00:10.115621Z,1531,DC01.darkzero.htb,Microsoft-Windows-User Profiles Service,Application,891,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:00:15.244056Z,5617,DC01.darkzero.htb,Microsoft-Windows-WMI,Application,892,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:00:18.554205Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",DC01.darkzero.htb,VMTools,Application,893,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:00:25.600108Z,"{'#attributes': {'Qualifiers': 0}, '#text': 258}",DC01.darkzero.htb,VMUpgradeHelper,Application,894,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:00:25.602872Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 781}",DC01.darkzero.htb,Microsoft-Windows-Complus,Application,895,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\COM3\Eventlog,,,,,,
2026-04-06T09:00:25.820298Z,"{'#attributes': {'Qualifiers': 0}, '#text': 271}",DC01.darkzero.htb,VMUpgradeHelper,Application,896,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:00:28.653061Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4202}",DC01.darkzero.htb,Microsoft-Windows-MSDTC 2,Application,897,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,Mutual Authentication Required,NT AUTHORITY\NetworkService
2026-04-06T09:00:35.888228Z,1000,DC01.darkzero.htb,Microsoft-Windows-LoadPerf,Application,898,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,084200004E420000,8,,ADWS,,,,Active Directory Web Services,,,,,,,
2026-04-06T09:00:46.254802Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",DC01.darkzero.htb,ESENT,Application,899,4,,,,,,,,,,,,,,,,,,DFSRs,"2744,P,98,0",\\.\C:\System Volume Information\DFSR\database_5284_685_8406_6C33\dfsr.db: ,0,10,00,26100,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:00:46.384164Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",DC01.darkzero.htb,ESENT,Application,900,4,,,,,,,,,,,,,,,,,,DFSRs,"2744,D,0,0",\\.\C:\System Volume Information\DFSR\database_5284_685_8406_6C33\dfsr.db: ,0,0.138,"
[1] 0.005402 +J(0) +M(C:0K, Fs:341, WS:1308K # 1308K, PF:6684K # 6676K, P:6684K)
[2] 0.000383 +J(0) +M(C:16K, Fs:108, WS:424K # 424K, PF:344K # 344K, P:344K)
[3] 0.000026 +J(0) +M(C:0K, Fs:2, WS:4K # 4K, PF:68K # 68K, P:68K)
[4] 0.000662 +J(0) +M(C:2032K, Fs:48, WS:116K # 136K, PF:2312K # 2312K, P:2312K)
[5] 0.001591 +J(0) +M(C:0K, Fs:24, WS:96K # 76K, PF:172K # 172K, P:172K)
[6] 0.001641 +J(0) +M(C:0K, Fs:13, WS:52K # 52K, PF:12K # 12K, P:12K)
[7] -
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.120908 -0.107688 (22) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:1492, WS:836K # 5932K, PF:88K # 5216K, P:88K)
[14] 0.000026 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[15] 0.000228 +J(0) +M(C:0K, Fs:65, WS:260K # 0K, PF:64K # 0K, P:64K)
[16] 0.006641 -0.000351 (3) WT +J(0) +M(C:0K, Fs:3, WS:4K # 0K, PF:0K # 0K, P:0K).","RBSOn = 0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:00:46.525477Z,"{'#attributes': {'Qualifiers': 0}, '#text': 325}",DC01.darkzero.htb,ESENT,Application,901,4,,,,,,,,,,,,,,,,,,DFSRs,"2744,D,35,0",\\.\C:\System Volume Information\DFSR\database_5284_685_8406_6C33\dfsr.db: ,1,\\.\C:\System Volume Information\DFSR\database_5284_685_8406_6C33\dfsr.db,0,"
[1] 0.000130 +J(0) +M(C:0K, Fs:3, WS:12K # 0K, PF:8K # 0K, P:8K)
[2] 0.112776 -0.001070 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[3] 0.005513 -0.000007 (3) WT +J(0) +M(C:0K, Fs:13, WS:40K # 0K, PF:24K # 0K, P:24K)
[4] 0.000858 +J(0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[5] 0.003508 -0.001664 (3) WT +J(CM:0, PgRf:3, Rd:0/0, Dy:3/6, Lg:122/4) +M(C:0K, Fs:67, WS:260K # 0K, PF:248K # 0K, P:248K)
[6] 0.004689 -0.001277 (2) WT +J(CM:0, PgRf:215, Rd:0/0, Dy:12/420, Lg:24454/461) +M(C:0K, Fs:84, WS:336K # 0K, PF:224K # 0K, P:224K)
[7] 0.001584 -0.000999 (3) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4096/3) +M(C:0K, Fs:6, WS:16K # 0K, PF:0K # 0K, P:0K)
[8] 0.000005 +J(0)
[9] 0.004150 -0.003057 (3) WT +J(0) +M(C:-52K, Fs:7, WS:-32K # 0K, PF:-48K # 0K, P:-48K)
[10] 0.005587 -0.002310 (7) WT +J(CM:0, PgRf:385, Rd:0/0, Dy:7/109, Lg:20701/156) +M(C:12K, Fs:58, WS:224K # 0K, PF:104K # 0K, P:104K)
[11] 0.000003 +J(0).",0 0,"lgposCreate = 00000001:0001:0268,
dbv = 1568.300.620 (9620)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:01:16.385219Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6003}",DC01.darkzero.htb,Microsoft-Windows-Winlogon,Application,902,4,,,,,,D9060000,,,,,,,,,,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:01:16.950285Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",DC01.darkzero.htb,Microsoft-Windows-Winlogon,Application,903,4,,,,,,D9060000,,,,,,,,,,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:02:28.505979Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 900}",DC01.darkzero.htb,Microsoft-Windows-Security-SPP,Application,904,4,,,,,,,,,,,,,,,,,<explicit>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:02:29.527702Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",DC01.darkzero.htb,Microsoft-Windows-Security-SPP,Application,905,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:02:30.327990Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1066}",DC01.darkzero.htb,Microsoft-Windows-Security-SPP,Application,906,4,,,,,,,,,,,,,,,,,"C:\WINDOWS\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:02:31.521404Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16389}",DC01.darkzero.htb,Microsoft-Windows-Security-SPP,Application,907,4,,,,,,,,,,,,,,,,,0xC004D30B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:02:32.503973Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1034}",DC01.darkzero.htb,Microsoft-Windows-Security-SPP,Application,908,4,,,,,,,,,,,,,,,,,,AAD-AddDeviceJoinUserToAdminGroup-Policy,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:02:32.505054Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1034}",DC01.darkzero.htb,Microsoft-Windows-Security-SPP,Application,909,4,,,,,,,,,,,,,,,,,,Security-SPP-WriteWauMarker,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06T09:02:32.507010Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1033}",DC01.darkzero.htb,Microsoft-Windows-Security-SPP,Application,910,4,,,,,,,,,,,,,,,,,,(Security-SPP-Reserved-EnableNotificationMode) ,55c92734-d682-4d71-983e-d6ec3f16059f,10d661ba-f2e3-445c-8e92-200e1e05e9e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
