TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AnalysisSymbol,AppName,AppPath,AppTimeStamp,AppType,AppVersion,Applications_Application,Applications_Application_1,AttachedFiles,Binary,Bucket,BucketType,Buffer,BytesLeft,CA,CACertIdentifier,CACommonName,CabGuid,CabId,Context,DCName,DCSpecifier,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9,DisplayName,ErrorCode,ErrorMsg,ErrorString,EventName,ExceptionCode,ExeFileName,FaultingOffset,FullPath,HangType,HashedBucket,IntegratorReportId,LDAPPath,Library,MethodName,ModuleName,ModulePath,ModuleTimeStamp,ModuleVersion,Name,Namespace,Operation,OperationError,P1,P10,P2,P3,P4,P5,P6,P7,P8,P9,PackageFamily,PackageFullName,PackageRelativeAppId,Pid,PolicyModuleDescription,ProcessCreationTime,ProcessId,Reason,RebootReasons,Rechecking,RepairTriggerError,ReportId,ReportStatus,RequestId,Response,RmSessionId,ServerID,Service,StartTime,Status,StorePath,TSSessionId,TemplateName,TerminationTime,UTCStartTime,User,Version,WarningMessage,Win32Error,attributes_Name,attributes_xmlns,binaryData,binaryDataSize,nApplications,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2026-06-03T20:42:41.273975Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3198,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:41.317680Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3199,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:41.366486Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3200,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:41.673670Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3201,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:42.537697Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3202,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:42.998130Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3203,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:45.343125Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3204,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:47.599418Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3205,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:49.975467Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3206,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:52.292966Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3207,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:55.136802Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3208,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:57.358042Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3209,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:42:59.643592Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3210,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:01.948428Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3211,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:02.386332Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3212,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:03.655445Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3213,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:03.934850Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3214,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:03.993383Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3215,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:04.055775Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3216,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:04.100227Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3217,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:04.311137Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3218,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:04.344902Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3219,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:05.337876Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3220,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:05.695314Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3221,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:08.232216Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3222,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:08.679497Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3223,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:09.191869Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3224,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:09.239172Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3225,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:09.544549Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3226,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:09.591971Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3227,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:09.653179Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3228,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:09.700383Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3229,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:10.014551Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3230,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:24.028503Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",dc.danglingtree.htb,Microsoft-Windows-Winlogon,Application,3231,4,,,,,,,,,,D9060000,,,,,,,,,,,,,WSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:43:34.237562Z,1001,dc.danglingtree.htb,Microsoft-Windows-LoadPerf,Application,3232,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,DA3C0000C4020000,8,,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-06-03T20:43:34.429808Z,1000,dc.danglingtree.htb,Microsoft-Windows-LoadPerf,Application,3233,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,DC3C0000823D0000,8,,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-06-03T20:48:59.857400Z,"{'#attributes': {'Qualifiers': 0}, '#text': 260}",dc.danglingtree.htb,VMUpgradeHelper,Application,3234,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:48:59.857905Z,"{'#attributes': {'Qualifiers': 0}, '#text': 272}",dc.danglingtree.htb,VMUpgradeHelper,Application,3235,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:48:59.864316Z,"{'#attributes': {'Qualifiers': 0}, '#text': 108}",dc.danglingtree.htb,VMTools,Application,3236,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:49:16.107588Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4111}",dc.danglingtree.htb,Microsoft-Windows-MSDTC,Application,3237,4,,,,,,,,,,4D005300440054004300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:49:16.045697Z,1532,dc.danglingtree.htb,Microsoft-Windows-User Profiles Service,Application,3238,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:49:16.541406Z,38,dc.danglingtree.htb,Microsoft-Windows-CertificationAuthority,Application,3239,4,,,,,,,,,,,,,,,,,danglingtree-DC-CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSG_I_SERVER_STOPPED,,,,,,,,,,,,,,,,
2026-06-03T20:49:16.552702Z,1000,dc.danglingtree.htb,Application Error,Application,3240,2,,WindowsAdminCenterAccountManagement.exe,C:\Program Files\WindowsAdminCenter\Service\WindowsAdminCenterAccountManagement.exe,69340000,,2.6.11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0434352,,00000000000ca80a,,,,d01a091c-f97a-47a9-9d06-e5002e9a766a,,,,KERNELBASE.dll,C:\WINDOWS\System32\KERNELBASE.dll,93531557,10.0.26100.32230,,,,,,,,,,,,,,,,,,,,0x1dcf3982bab5bee,0xfc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03T20:49:18.290169Z,1001,dc.danglingtree.htb,Windows Error Reporting,Application,3241,4,,,,,,,,,"
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.11e5a40b-9856-4df1-84e8-09771ccedbb9.tmp.mdmp
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.7712f7ca-963e-4290-957d-44e616d2df7f.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.1bd9162c-5e1a-46c1-9ab9-70625f326257.tmp.xml
\\?\C:\Windows\SystemTemp\WER.846c6e4f-5453-4ef9-b517-b44b7e3d07ef.tmp.appcompat.txt",,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,APPCRASH,,,,,,,,,,,,,,,,,,,WindowsAdminCenterAccountManagement.exe,,2.6.11.4,69340000,KERNELBASE.dll,10.0.26100.32230,93531557,e0434352,00000000000ca80a,,,,,,,,,,,0,,d01a091c-f97a-47a9-9d06-e5002e9a766a,4,,Not available,,,,,,\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_WindowsAdminCent_a6fb81939b9f405e50f372bdcaf57e747b9d9ae_67a50925_cab_123f67fa-0c33-4143-989b-29c94120f334,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:37:47.377530Z,1531,dc.danglingtree.htb,Microsoft-Windows-User Profiles Service,Application,3242,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:37:56.183479Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc.danglingtree.htb,VMTools,Application,3243,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:37:56.690910Z,5615,dc.danglingtree.htb,Microsoft-Windows-WMI,Application,3244,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:37:59.545380Z,5617,dc.danglingtree.htb,Microsoft-Windows-WMI,Application,3245,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:38:00.350530Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 781}",dc.danglingtree.htb,Microsoft-Windows-Complus,Application,3246,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\COM3\Eventlog,,,,,,
2026-06-05T23:38:04.747676Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4202}",dc.danglingtree.htb,Microsoft-Windows-MSDTC 2,Application,3247,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,Mutual Authentication Required,NT AUTHORITY\NetworkService
2026-06-05T23:38:05.646032Z,"{'#attributes': {'Qualifiers': 0}, '#text': 258}",dc.danglingtree.htb,VMUpgradeHelper,Application,3248,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:38:08.586090Z,"{'#attributes': {'Qualifiers': 0}, '#text': 271}",dc.danglingtree.htb,VMUpgradeHelper,Application,3249,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:38:08.683022Z,"{'#attributes': {'Qualifiers': 0}, '#text': 0}",dc.danglingtree.htb,WindowsAdminCenterAccountManagement,Application,3250,4,,,,,,,,,,,,,,,,,,,,,,,Service started successfully.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:38:15.461646Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3251,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:38:20.954023Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3252,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:38:24.520102Z,1016,dc.danglingtree.htb,Microsoft-Windows-Perflib,Application,3253,3,,,,,,,,,,,,,0x212d67cf9fc,3956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\WINDOWS\system32\dnsperf.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:38:26.310447Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,3254,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:38:27.510639Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",dc.danglingtree.htb,ESENT,Application,3255,4,,,,,,,,,,,,,,,,,,,,,,,,DFSRs,"3208,P,98,0",\\.\C:\System Volume Information\DFSR\database_E634_3FD1_343F_A409\dfsr.db: ,0,10,00,26100,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05T23:38:27.587283Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc.danglingtree.htb,ESENT,Application,3256,4,,,,,,,,,,,,,,,,,,,,,,,,DFSRs,"3208,D,0,0",\\.\C:\System Volume Information\DFSR\database_E634_3FD1_343F_A409\dfsr.db: ,0,0.369,"
[1] 0.009608 +J(0) +M(C:0K, Fs:280, WS:1096K # 1096K, PF:6504K # 6504K, P:6504K)
[2] 0.279822 +J(0) +M(C:16K, Fs:144, WS:456K # 456K, PF:252K # 340K, P:252K)
[3] 0.000032 +J(0) +M(C:0K, Fs:2, WS:4K # 4K, PF:68K # 0K, P:68K)
[4] 0.000395 +J(0) +M(C:2032K, Fs:47, WS:184K # 184K, PF:2436K # 2408K, P:2436K)
[5] 0.001525 +J(0) +M(C:0K, Fs:12, WS:48K # 48K, PF:20K # 20K, P:20K)
[6] 0.002267 +J(0) +M(C:0K, Fs:13, WS:52K # 52K, PF:12K # 12K, P:12K)
[7] -
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.065559 -0.043686 (22) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:1476, WS:772K # 5868K, PF:20K # 5148K, P:20K)
[14] 0.000042 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[15] 0.000232 +J(0) +M(C:0K, Fs:65, WS:260K # 0K, PF:64K # 0K, P:64K)
[16] 0.009725 -0.000731 (3) WT +J(0) +M(C:0K, Fs:7, WS:20K # 0K, PF:20K # 0K, P:20K).","RBSOn = 0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
