TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AdditionalErrorMessage,AppType,AppVersion,Binary,CACertIdentifier,CACommonName,CAKeyIdentifier,DCName,DCSpecifier,DN,Data_text,Data_text_0,Data_text_1,Data_text_10,Data_text_11,Data_text_12,Data_text_13,Data_text_14,Data_text_15,Data_text_16,Data_text_17,Data_text_18,Data_text_19,Data_text_2,Data_text_20,Data_text_21,Data_text_22,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9,DisplayName,ErrorCode,ErrorMessageText,ErrorString,FullPath,LDAPPath,Library,MethodName,Name,Pid,PolicyModuleDescription,Reason,RequestId,RmSessionId,Status,TSSessionId,URL,UTCStartTime,User,Version,Win32Error,attributes_Name,attributes_xmlns,binaryData,binaryDataSize,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2026-07-09T05:43:07.778497Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7142,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:13.762953Z,"{'#attributes': {'Qualifiers': 0}, '#text': 0}",dc.scaffold.htb,edgeupdate,Application,7143,4,,,,,,,,,,,Service stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:14.044122Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 900}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,7144,4,,,,,,,,,,,<explicit>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:14.169109Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,7145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:19.262916Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7146,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:30.700381Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7147,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:42.215997Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7148,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:44.278486Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,7149,4,,,,,,,,,,,,2026-10-10T14:33:44Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:47.544110Z,"{'#attributes': {'Qualifiers': 0}, '#text': 0}",dc.scaffold.htb,edgeupdate,Application,7150,4,,,,,,,,,,,Service stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:48.231611Z,"{'#attributes': {'Qualifiers': 0}, '#text': 0}",dc.scaffold.htb,edgeupdate,Application,7151,4,,,,,,,,,,,Service stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:43:53.669127Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7152,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:44:05.090987Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7153,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:44:16.481655Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7154,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:44:22.575376Z,"{'#attributes': {'Qualifiers': 0}, '#text': 8224}",dc.scaffold.htb,VSS,Application,7155,4,,,,2D20436F64653A2020434F525356434330303030303737382D2043616C6C3A2020434F525356434330303030303736302D205049443A202030303030353838342D205449443A202030303030353931322D20434D443A2020433A5C57696E646F77735C73797374656D33325C76737376632E6578652020202D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:44:28.012904Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7156,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:44:39.575366Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7157,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:44:48.044109Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,7158,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:44:48.497234Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1040}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,7159,4,,,,580000000A002A0000000000030001000100010000000000000001000000E861C49D0C5CE6B7DFE0AEEAFC1467B0C6EF0D0001000101000201000301000401000500000601000700000801000901000A01000B00000C01002C0000000000030001000100010000000000010001000000E861C49D0C5CE6B7DFE0AEEAFC1467B04557C6EF,,,,,,,,55c92734-d682-4d71-983e-d6ec3f16059f,c1a197b6-ba5e-4394-b9bf-b659a6c1b873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:44:48.497234Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1040}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,7160,4,,,,580000000A002A0000000000030001000100010000000000000001000000E861C49D0C5CE6B7DFE0AEEAFC1467B0C6EF0D0001000101000201000301000401000500000601000700000801000901000A01000B00000C01002C0000000000030001000100010000000000010001000000E861C49D0C5CE6B7DFE0AEEAFC1467B04557C6EF,,,,,,,,55c92734-d682-4d71-983e-d6ec3f16059f,c1a197b6-ba5e-4394-b9bf-b659a6c1b873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:44:51.169113Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7161,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:02.747233Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7162,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:14.169122Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7163,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:21.481612Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1001}",dc.scaffold.htb,Windows Error Reporting,Application,7164,4,,,,,,,,,,,,1155655049274846808,5,,,,,,"
\\?\C:\Windows\SystemTemp\msedge_installer.log
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e9ae59a4-a32a-44af-8384-7e1a1d606933.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.291afd5d-9b13-4f81-b262-a6b5a46a4b44.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.27cd6f59-5a9c-4a1f-a791-fdadbfd08ee9.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4f4fa996-c414-482b-b466-7dac1ae04ae5.tmp.txt",\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_setup.exe_192c92578ba1127b962828168fed4bf899f049bd_00000000_21bdb3e8-8deb-4e2d-8c1c-6d74e16d4aa4,,0,21bdb3e8-8deb-4e2d-8c1c-6d74e16d4aa4,crashpad_log,268435456,867e45c3dada7489f009b624f6e9ee58,0,Not available,0,setup.exe,150.0.4078.48,EdgeInstallerError|msedge,0x203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:21.497744Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1001}",dc.scaffold.htb,Windows Error Reporting,Application,7165,4,,,,,,,,,,,,,0,,,,,,"
\\?\C:\Windows\SystemTemp\msedge_installer.log",,,0,21bdb3e8-8deb-4e2d-8c1c-6d74e16d4aa4,crashpad_log,268697600,,0,Not available,0,setup.exe,150.0.4078.48,EdgeInstallerError|msedge,0x203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:25.575366Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7166,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:36.997240Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7167,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:39.278484Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,7168,4,,,,,,,,,,,,2026-10-10T14:33:39Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:39.669112Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,7169,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:39.887857Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1001}",dc.scaffold.htb,Windows Error Reporting,Application,7170,4,,,,,,,,,,,,INVALID_REQUEST,0,,,,,,"
\\?\C:\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log
\\?\C:\Windows\SystemTemp\msedge_installer.log
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.db38fe23-e702-44ed-bd8a-902054751a1a.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.049e4e69-8f94-46bb-8115-647383b3fd80.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.1d990e67-3f61-4b49-ab10-63ea283bfcc5.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.8186f80b-c846-4448-99b3-85341d109956.tmp.txt",\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_MicrosoftEdgeUpd_1a24c26a757dfb829bcd752dc62fba7d17a0d0c7_00000000_bd29ef1c-7768-45c6-b415-205a86a2f8ef,,0,bd29ef1c-7768-45c6-b415-205a86a2f8ef,crashpad_log,268435456,,0,Not available,0,MicrosoftEdgeUpdate.exe,1.3.241.15,InstallError|edge-stable,0x80040902,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:39.903485Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1001}",dc.scaffold.htb,Windows Error Reporting,Application,7171,4,,,,,,,,,,,,,0,,,,,,"
\\?\C:\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log
\\?\C:\Windows\SystemTemp\msedge_installer.log",,,0,bd29ef1c-7768-45c6-b415-205a86a2f8ef,crashpad_log,268697600,,0,Not available,0,MicrosoftEdgeUpdate.exe,1.3.241.15,InstallError|edge-stable,0x80040902,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:40.387859Z,"{'#attributes': {'Qualifiers': 0}, '#text': 0}",dc.scaffold.htb,edgeupdate,Application,7172,4,,,,,,,,,,,Service stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:48.387865Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7173,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:45:59.762857Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7174,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:11.247254Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7175,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:13.559742Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,7176,4,,,,,,,,,,,,2026-10-10T14:33:13Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:14.997235Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,7177,4,,,,,,,,,,,SqlCeip started  pid: 2984 instance: SQLEXPRESS CPEFlag: True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:22.419109Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",dc.scaffold.htb,ESENT,Application,7178,4,,,,,,,,,,,,DFSRs,"2820,P,98",,,,,,,,,,,\\.\C:\System Volume Information\DFSR\database_D030_CE70_30CE_5D5A\dfsr.db: ,,,,0,10,00,20348,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:22.512857Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc.scaffold.htb,ESENT,Application,7179,4,,,,,,,,,,,,DFSRs,"2820,D,0",,,,,,,,,,,\\.\C:\System Volume Information\DFSR\database_D030_CE70_30CE_5D5A\dfsr.db: ,,,,0,0,"
[1] 0.012504 +J(0) +M(C:0K, Fs:274, WS:992K # 1028K, PF:6528K # 6636K, P:6528K)
[2] 0.000411 +J(0) +M(C:16K, Fs:97, WS:380K # 344K, PF:308K # 196K, P:308K)
[3] 0.000022 +J(0) +M(C:0K, Fs:3, WS:12K # 12K, PF:64K # 64K, P:64K)
[4] 0.000235 +J(0) +M(C:2032K, Fs:32, WS:120K # 120K, PF:2432K # 2432K, P:2432K)
[5] 0.000926 +J(0) +M(C:0K, Fs:10, WS:40K # 40K, PF:28K # 28K, P:28K)
[6] 0.001118 +J(0) +M(C:0K, Fs:13, WS:52K # 52K, PF:12K # 12K, P:12K)
[7] -
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.055355 -0.041256 (22) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:1473, WS:764K # 5868K, PF:32K # 5160K, P:32K)
[14] 0.000016 +J(0)
[15] 0.000166 +J(0) +M(C:0K, Fs:64, WS:256K # 0K, PF:64K # 0K, P:64K)
[16] 0.044866 -0.000162 (3) WT +J(0) +M(C:0K, Fs:9, WS:28K # 0K, PF:0K # 0K, P:0K).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:22.622234Z,"{'#attributes': {'Qualifiers': 0}, '#text': 325}",dc.scaffold.htb,ESENT,Application,7180,4,,,,,,,,,,,,DFSRs,"2820,D,35",,,,,,,,,,,\\.\C:\System Volume Information\DFSR\database_D030_CE70_30CE_5D5A\dfsr.db: ,,,,1,\\.\C:\System Volume Information\DFSR\database_D030_CE70_30CE_5D5A\dfsr.db,0,"
[1] 0.000088 +J(0) +M(C:0K, Fs:5, WS:20K # 0K, PF:8K # 0K, P:8K)
[2] 0.005764 -0.002528 (1) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:4, WS:16K # 0K, PF:0K # 0K, P:0K)
[3] 0.020236 -0.000003 (3) WT +J(0) +M(C:0K, Fs:12, WS:36K # 0K, PF:24K # 0K, P:24K)
[4] 0.000287 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[5] 0.057486 -0.056366 (3) WT +J(CM:0, PgRf:3, Rd:0/0, Dy:3/6, Lg:122/4) +M(C:0K, Fs:37, WS:140K # 0K, PF:232K # 0K, P:232K)
[6] 0.005511 -0.002691 (2) WT +J(CM:0, PgRf:209, Rd:0/0, Dy:12/408, Lg:24454/447) +M(C:0K, Fs:76, WS:304K # 0K, PF:224K # 0K, P:224K)
[7] 0.001384 -0.000819 (3) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:4096/3) +M(C:0K, Fs:4, WS:8K # 0K, PF:0K # 0K, P:0K)
[8] 0.000003 +J(0)
[9] 0.005119 -0.004366 (3) WT +J(0) +M(C:-52K, Fs:8, WS:-28K # 0K, PF:-52K # 0K, P:-52K)
[10] 0.011760 -0.005468 (5) WT +J(CM:0, PgRf:348, Rd:0/0, Dy:7/93, Lg:12509/130) +M(C:12K, Fs:47, WS:180K # 0K, PF:96K # 0K, P:96K)
[11] 0.000003 +J(0).",0 0,"lgposCreate = 00000001:0001:0268,
dbv = 1568.180.400 (9360)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:22.794107Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.scaffold.htb,VGAuth,Application,7181,0,,,,,,,,,,,vmtoolsd: Username and password mismatch for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:37.434734Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 33090}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,7182,4,,,,428100000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,xplog70.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:37.450363Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 8128}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,7183,4,,,,C01F00000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,,xplog70.dll,2019.150.2000,,,,,,,,,,,xp_msver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:37.684737Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 17137}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,7184,4,,,,F14200000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,ScaffoldPortal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:37.731621Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 49930}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,7185,4,,,,0AC300000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,,started,ScaffoldPortal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:46:37.825360Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 49930}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,7186,4,,,,0AC300000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,,shutdown,ScaffoldPortal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:49:43.501594Z,1001,dc.scaffold.htb,Microsoft-Windows-LoadPerf,Application,7187,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,7636000077360000D2050000,12,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-07-09T05:49:43.567425Z,1000,dc.scaffold.htb,Microsoft-Windows-LoadPerf,Application,7188,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,783600001E370000793600001F370000,16,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-07-09T05:51:28.671882Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",dc.scaffold.htb,ESENT,Application,7189,4,,,,,,,,,,,,svchost,"2532,P,98",,,,,,,,,,,DS_Token_DB: ,,,,0,10,00,20348,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:51:28.684734Z,"{'#attributes': {'Qualifiers': 0}, '#text': 300}",dc.scaffold.htb,ESENT,Application,7190,4,,,,,,,,,,,,svchost,"2532,R,98",,,,,,,,,,,DS_Token_DB: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:51:28.715981Z,"{'#attributes': {'Qualifiers': 0}, '#text': 301}",dc.scaffold.htb,ESENT,Application,7191,4,,,,,,,,,,,,svchost,"2532,R,98",,,,,,,,,,,DS_Token_DB: ,,,,C:\Windows\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSS.log,"
[1] 0.019442 -0.010405 (9) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:40560/28) +M(C:0K, Fs:105, WS:204K # 208K, PF:140K # 144K, P:140K).",AttachDB ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:51:28.747230Z,"{'#attributes': {'Qualifiers': 0}, '#text': 302}",dc.scaffold.htb,ESENT,Application,7192,4,,,,,,,,,,,,svchost,"2532,U,98",,,,,,,,,,,DS_Token_DB: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-09T05:51:28.762855Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc.scaffold.htb,ESENT,Application,7193,4,,,,,,,,,,,,svchost,"2532,D,0",,,,,,,,,,,DS_Token_DB: ,,,,0,0,"
[1] 0.001876 +J(0) +M(C:0K, Fs:188, WS:736K # 736K, PF:3276K # 3276K, P:3276K)
[2] 0.000521 +J(0) +M(C:8K, Fs:97, WS:384K # 384K, PF:312K # 312K, P:312K)
[3] 0.000030 +J(0) +M(C:0K, Fs:4, WS:12K # 12K, PF:68K # 68K, P:68K)
[4] 0.000207 +J(0) +M(C:0K, Fs:23, WS:92K # 92K, PF:164K # 164K, P:164K)
[5] 0.001359 +J(0) +M(C:0K, Fs:12, WS:48K # 48K, PF:32K # 32K, P:32K)
[6] 0.004570 +J(0) +M(C:0K, Fs:69, WS:272K # 272K, PF:52K # 52K, P:52K)
[7] 0.005445 -0.003962 (2) WT +J(0) +M(C:0K, Fs:33, WS:132K # 132K, PF:64K # 64K, P:64K)
[8] 0.024378 -0.011921 (12) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:40560/28) +M(C:0K, Fs:130, WS:296K # 300K, PF:216K # 220K, P:216K)
[9] 0.000924 +J(0) +M(C:0K, Fs:5, WS:20K # 16K, PF:4K # 0K, P:4K)
[10] 0.003487 -0.003304 (1) WT +J(0) +M(C:0K, Fs:0, WS:-60K # 0K, PF:-60K # 0K, P:-60K)
[11] 0.000019 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:49/1) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000030 +J(0)
[13] 0.040566 -0.002788 (2) CM -0.018652 (21) WT +J(CM:2, PgRf:2, Rd:0/2, Dy:0/0, Lg:8759/5) +M(C:0K, Fs:50, WS:80K # 92K, PF:216K # 224K, P:216K)
[14] 0.000018 +J(0)
[15] 0.000016 +J(0)
[16] 0.005127 -0.004944 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).","lgposV2[] = 00000004:0001:0000 - 00000004:000A:0039 - 00000004:000B:0000 - 00000004:000B:0000 (00000000:0000:0000)
cReInits = 3
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
